Time, y, x, Angle, D, BelowCut, Away
11, 107, 149, 90.000000, 0.038781,  0, 1 
11, 108, 149, 90.000000, 0.042272,  0, 1 
11, 109, 149, 90.000000, 0.046378,  0, 1 
11, 110, 149, 90.000000, 0.052999,  0, 1 
11, 111, 149, 90.000000, 0.061036,  0, 1 
11, 112, 149, 90.000000, 0.068091,  0, 1 
11, 113, 149, 90.000000, 0.078634,  0, 1 
11, 114, 149, 90.000000, 0.098609,  0, 1 
11, 115, 149, 90.000000, 0.145438,  0, 1 
11, 116, 149, 90.000000, 0.171038,  0, 1 
11, 117, 149, 90.000000, 0.184016,  0, 1 
11, 118, 149, 90.000000, 0.195652,  0, 1 
11, 119, 149, 90.000000, 0.211450,  0, 1 
11, 120, 149, 90.000000, 0.227535,  0, 1 
11, 121, 149, 90.000000, 0.235959,  0, 1 
11, 122, 149, 90.000000, 0.238439,  0, 1 
11, 123, 149, 90.000000, 0.236616,  0, 1 
11, 124, 149, 90.000000, 0.233710,  0, 1 
11, 125, 149, 90.000000, 0.232506,  0, 1 
11, 126, 149, 90.000000, 0.232688,  0, 1 
11, 127, 149, 90.000000, 0.238574,  0, 1 
11, 128, 149, 90.000000, 0.241344,  0, 1 
11, 129, 149, 90.000000, 0.246220,  0, 1 
11, 130, 149, 90.000000, 0.243151,  0, 1 
11, 138, 149, 90.000000, 0.029011,  0, 1 
11, 139, 149, 90.000000, 0.021034,  0, 1 
11, 140, 149, 90.000000, 0.016564,  0, 1 
11, 141, 149, 90.000000, 0.011960,  0, 1 
11, 142, 149, -90.000000, 0.001026,  0, 0 
11, 143, 149, -90.000000, 0.008339,  0, 0 
11, 144, 149, -90.000000, 0.008304,  0, 0 
11, 145, 149, -90.000000, 0.009535,  0, 0 
11, 146, 149, -90.000000, 0.013617,  0, 0 
11, 147, 149, -90.000000, 0.029510,  0, 0 
11, 148, 149, -90.000000, 0.039003,  0, 0 
11, 149, 149, -90.000000, 0.035083,  0, 0 
11, 150, 149, -90.000000, 0.026387,  0, 0 
11, 151, 149, -90.000000, 0.019588,  0, 0 
11, 102, 150, 90.000000, 0.026191,  0, 1 
11, 103, 150, 90.000000, 0.027660,  0, 1 
11, 104, 150, 90.000000, 0.026946,  0, 1 
11, 105, 150, 90.000000, 0.028515,  0, 1 
11, 106, 150, 90.000000, 0.033079,  0, 1 
11, 107, 150, 90.000000, 0.038277,  0, 1 
11, 108, 150, 90.000000, 0.042555,  0, 1 
11, 109, 150, 90.000000, 0.046887,  0, 1 
11, 110, 150, 90.000000, 0.053284,  0, 1 
11, 111, 150, 90.000000, 0.061052,  0, 1 
11, 112, 150, 90.000000, 0.067895,  0, 1 
11, 113, 150, 90.000000, 0.078301,  0, 1 
11, 114, 150, 90.000000, 0.098953,  0, 1 
11, 115, 150, 90.000000, 0.145245,  0, 1 
11, 116, 150, 90.000000, 0.170535,  0, 1 
11, 117, 150, 90.000000, 0.185188,  0, 1 
11, 118, 150, 90.000000, 0.197754,  0, 1 
11, 119, 150, 90.000000, 0.213386,  0, 1 
11, 120, 150, 90.000000, 0.228124,  0, 1 
11, 121, 150, 90.000000, 0.235333,  0, 1 
11, 122, 150, 90.000000, 0.235994,  0, 1 
11, 123, 150, 90.000000, 0.233992,  0, 1 
11, 124, 150, 90.000000, 0.231462,  0, 1 
11, 125, 150, 90.000000, 0.230279,  0, 1 
11, 126, 150, 90.000000, 0.230315,  0, 1 
11, 127, 150, 90.000000, 0.235672,  0, 1 
11, 128, 150, 90.000000, 0.238692,  0, 1 
11, 139, 150, 90.000000, 0.012309,  0, 1 
11, 140, 150, 90.000000, 0.005232,  0, 1 
11, 141, 150, 90.000000, 0.001149,  0, 1 
11, 142, 150, -90.000000, 0.007118,  0, 0 
11, 143, 150, -90.000000, 0.014951,  0, 0 
11, 144, 150, -90.000000, 0.014534,  0, 0 
11, 145, 150, -90.000000, 0.019105,  0, 0 
11, 146, 150, -90.000000, 0.028585,  0, 0 
11, 147, 150, -90.000000, 0.040378,  0, 0 
11, 148, 150, -90.000000, 0.032778,  1, 1 
11, 149, 150, -90.000000, 0.021962,  1, 1 
11, 150, 150, -90.000000, 0.018320,  1, 1 
11, 151, 150, -90.000000, 0.017038,  1, 1 
11, 167, 150, -90.000000, 0.298816,  1, 1 
11, 168, 150, -90.000000, 0.286877,  1, 1 
11, 169, 150, -90.000000, 0.276827,  1, 1 
11, 170, 150, -90.000000, 0.267356,  1, 1 
11, 171, 150, -90.000000, 0.258068,  1, 1 
11, 179, 150, -90.000000, 0.210027,  1, 1 
11, 180, 150, -90.000000, 0.215002,  1, 1 
11, 181, 150, -90.000000, 0.218845,  1, 1 
11, 102, 151, 90.000000, 0.023107,  0, 1 
11, 103, 151, 90.000000, 0.026345,  0, 1 
11, 104, 151, 90.000000, 0.027241,  0, 1 
11, 105, 151, 90.000000, 0.028704,  0, 1 
11, 106, 151, 90.000000, 0.032644,  0, 1 
11, 107, 151, 90.000000, 0.037690,  0, 1 
11, 108, 151, 90.000000, 0.041937,  0, 1 
11, 109, 151, 90.000000, 0.046036,  0, 1 
11, 110, 151, 90.000000, 0.052080,  0, 1 
11, 111, 151, 90.000000, 0.059854,  0, 1 
11, 112, 151, 90.000000, 0.066791,  0, 1 
11, 113, 151, 90.000000, 0.077123,  0, 1 
11, 114, 151, 90.000000, 0.097554,  0, 1 
11, 115, 151, 90.000000, 0.140240,  0, 1 
11, 116, 151, 90.000000, 0.163886,  0, 1 
11, 117, 151, 90.000000, 0.179880,  0, 1 
11, 118, 151, 90.000000, 0.193470,  0, 1 
11, 119, 151, 90.000000, 0.209752,  0, 1 
11, 120, 151, 90.000000, 0.223848,  0, 1 
11, 121, 151, 90.000000, 0.225024,  0, 1 
11, 122, 151, 90.000000, 0.219232,  0, 1 
11, 123, 151, 90.000000, 0.216946,  0, 1 
11, 124, 151, 90.000000, 0.213860,  0, 1 
11, 125, 151, 90.000000, 0.212174,  0, 1 
11, 126, 151, 90.000000, 0.211312,  0, 1 
11, 127, 151, 90.000000, 0.213461,  0, 1 
11, 140, 151, -90.000000, 0.009404,  0, 0 
11, 141, 151, -90.000000, 0.015793,  0, 0 
11, 142, 151, -90.000000, 0.037671,  1, 1 
11, 143, 151, -90.000000, 0.065683,  1, 1 
11, 144, 151, -90.000000, 0.071100,  1, 1 
11, 145, 151, -90.000000, 0.067525,  1, 1 
11, 146, 151, -90.000000, 0.057823,  1, 1 
11, 147, 151, -90.000000, 0.041584,  1, 1 
11, 148, 151, -90.000000, 0.024648,  1, 1 
11, 149, 151, -90.000000, 0.019361,  1, 1 
11, 150, 151, -90.000000, 0.041370,  1, 1 
11, 151, 151, -90.000000, 0.070600,  1, 1 
11, 167, 151, -90.000000, 0.314023,  1, 1 
11, 168, 151, -90.000000, 0.302774,  1, 1 
11, 169, 151, -90.000000, 0.291655,  1, 1 
11, 170, 151, -90.000000, 0.280825,  1, 1 
11, 171, 151, -90.000000, 0.269804,  1, 1 
11, 172, 151, -90.000000, 0.261252,  1, 1 
11, 173, 151, -90.000000, 0.256238,  1, 1 
11, 174, 151, -90.000000, 0.250677,  1, 1 
11, 175, 151, -90.000000, 0.241872,  1, 1 
11, 176, 151, -90.000000, 0.229568,  1, 1 
11, 177, 151, -90.000000, 0.219732,  1, 1 
11, 178, 151, -90.000000, 0.213028,  1, 1 
11, 179, 151, -90.000000, 0.210994,  1, 1 
11, 180, 151, -90.000000, 0.216487,  1, 1 
11, 181, 151, -90.000000, 0.220474,  1, 1 
11, 102, 152, 90.000000, 0.020574,  0, 1 
11, 103, 152, 90.000000, 0.024905,  0, 1 
11, 104, 152, 90.000000, 0.026165,  0, 1 
11, 105, 152, 90.000000, 0.027718,  0, 1 
11, 106, 152, 90.000000, 0.031956,  0, 1 
11, 107, 152, 90.000000, 0.036586,  0, 1 
11, 108, 152, 90.000000, 0.040370,  0, 1 
11, 109, 152, 90.000000, 0.044372,  0, 1 
11, 110, 152, 90.000000, 0.050503,  0, 1 
11, 111, 152, 90.000000, 0.058235,  0, 1 
11, 112, 152, 90.000000, 0.065094,  0, 1 
11, 113, 152, 90.000000, 0.075128,  0, 1 
11, 114, 152, 90.000000, 0.094912,  0, 1 
11, 115, 152, 90.000000, 0.132620,  0, 1 
11, 116, 152, 90.000000, 0.156940,  0, 1 
11, 117, 152, 90.000000, 0.171653,  0, 1 
11, 141, 152, -90.000000, 0.017175,  1, 1 
11, 142, 152, -90.000000, 0.046075,  1, 1 
11, 143, 152, -90.000000, 0.073867,  1, 1 
11, 144, 152, -90.000000, 0.067738,  1, 1 
11, 145, 152, -90.000000, 0.063294,  1, 1 
11, 146, 152, -90.000000, 0.046108,  1, 1 
11, 147, 152, -90.000000, 0.032672,  1, 1 
11, 148, 152, -90.000000, 0.030951,  1, 1 
11, 149, 152, -90.000000, 0.059123,  1, 1 
11, 166, 152, -90.000000, 0.331646,  1, 1 
11, 167, 152, -90.000000, 0.317817,  1, 1 
11, 168, 152, -90.000000, 0.308080,  1, 1 
11, 169, 152, -90.000000, 0.300950,  1, 1 
11, 170, 152, -90.000000, 0.291593,  1, 1 
11, 171, 152, -90.000000, 0.279450,  1, 1 
11, 172, 152, -90.000000, 0.270067,  1, 1 
11, 173, 152, -90.000000, 0.263794,  1, 1 
11, 174, 152, -90.000000, 0.257118,  1, 1 
11, 175, 152, -90.000000, 0.247560,  1, 1 
11, 176, 152, -90.000000, 0.234764,  1, 1 
11, 177, 152, -90.000000, 0.224422,  1, 1 
11, 178, 152, -90.000000, 0.217588,  1, 1 
11, 179, 152, -90.000000, 0.215284,  1, 1 
11, 180, 152, -90.000000, 0.220378,  1, 1 
11, 181, 152, -90.000000, 0.223040,  1, 1 
11, 102, 153, 90.000000, 0.020482,  0, 1 
11, 103, 153, 90.000000, 0.024916,  0, 1 
11, 104, 153, 90.000000, 0.025972,  0, 1 
11, 105, 153, 90.000000, 0.026901,  0, 1 
11, 106, 153, 90.000000, 0.030453,  0, 1 
11, 107, 153, 90.000000, 0.034194,  0, 1 
11, 108, 153, 90.000000, 0.037849,  0, 1 
11, 109, 153, 90.000000, 0.042242,  0, 1 
11, 110, 153, 90.000000, 0.048235,  0, 1 
11, 111, 153, 90.000000, 0.055710,  0, 1 
11, 112, 153, 90.000000, 0.062157,  0, 1 
11, 113, 153, 90.000000, 0.070698,  0, 1 
11, 114, 153, 90.000000, 0.087330,  0, 1 
11, 115, 153, 90.000000, 0.122215,  0, 1 
11, 143, 153, -90.000000, 0.072761,  1, 1 
11, 144, 153, -90.000000, 0.075427,  1, 1 
11, 145, 153, -90.000000, 0.082358,  1, 1 
11, 146, 153, -90.000000, 0.082891,  1, 1 
11, 147, 153, -90.000000, 0.086979,  1, 1 
11, 148, 153, -90.000000, 0.097399,  1, 1 
11, 166, 153, -90.000000, 0.314696,  1, 1 
11, 167, 153, -90.000000, 0.315108,  1, 1 
11, 168, 153, -90.000000, 0.319114,  1, 1 
11, 169, 153, -90.000000, 0.318428,  1, 1 
11, 170, 153, -90.000000, 0.307796,  1, 1 
11, 171, 153, -90.000000, 0.293014,  1, 1 
11, 172, 153, -90.000000, 0.282026,  1, 1 
11, 173, 153, -90.000000, 0.274507,  1, 1 
11, 174, 153, -90.000000, 0.266430,  1, 1 
11, 175, 153, -90.000000, 0.255659,  1, 1 
11, 176, 153, -90.000000, 0.241995,  1, 1 
11, 177, 153, -90.000000, 0.231309,  1, 1 
11, 178, 153, -90.000000, 0.224177,  1, 1 
11, 179, 153, -90.000000, 0.221006,  1, 1 
11, 180, 153, -90.000000, 0.223804,  1, 1 
11, 181, 153, -90.000000, 0.224709,  1, 1 
11, 102, 154, 90.000000, 0.020106,  0, 1 
11, 103, 154, 90.000000, 0.023486,  0, 1 
11, 104, 154, 90.000000, 0.023787,  0, 1 
11, 105, 154, 90.000000, 0.024013,  0, 1 
11, 106, 154, 90.000000, 0.027122,  0, 1 
11, 107, 154, 90.000000, 0.030778,  0, 1 
11, 108, 154, 90.000000, 0.034512,  0, 1 
11, 109, 154, 90.000000, 0.038221,  0, 1 
11, 110, 154, 90.000000, 0.043194,  0, 1 
11, 111, 154, 90.000000, 0.049265,  0, 1 
11, 112, 154, 90.000000, 0.053760,  0, 1 
11, 113, 154, 90.000000, 0.058227,  0, 1 
11, 114, 154, 90.000000, 0.070933,  0, 1 
11, 144, 154, -90.000000, 0.122776,  1, 1 
11, 145, 154, -90.000000, 0.127636,  1, 1 
11, 146, 154, -90.000000, 0.126810,  1, 1 
11, 166, 154, -90.000000, 0.325545,  1, 1 
11, 167, 154, -90.000000, 0.327872,  1, 1 
11, 168, 154, -90.000000, 0.329317,  1, 1 
11, 169, 154, -90.000000, 0.324997,  1, 1 
11, 170, 154, -90.000000, 0.311876,  1, 1 
11, 171, 154, -90.000000, 0.295714,  1, 1 
11, 172, 154, -90.000000, 0.284357,  1, 1 
11, 173, 154, -90.000000, 0.276932,  1, 1 
11, 174, 154, -90.000000, 0.269103,  1, 1 
11, 175, 154, -90.000000, 0.258086,  1, 1 
11, 176, 154, -90.000000, 0.244908,  1, 1 
11, 177, 154, -90.000000, 0.235133,  1, 1 
11, 178, 154, -90.000000, 0.228830,  1, 1 
11, 179, 154, -90.000000, 0.226640,  1, 1 
11, 180, 154, -90.000000, 0.230397,  1, 1 
11, 181, 154, -90.000000, 0.233696,  1, 1 
11, 102, 155, 90.000000, 0.021072,  0, 1 
11, 103, 155, 90.000000, 0.023455,  0, 1 
11, 104, 155, 90.000000, 0.022552,  0, 1 
11, 105, 155, 90.000000, 0.022223,  0, 1 
11, 106, 155, 90.000000, 0.025742,  0, 1 
11, 107, 155, 90.000000, 0.029682,  0, 1 
11, 108, 155, 90.000000, 0.032246,  0, 1 
11, 109, 155, 90.000000, 0.033298,  0, 1 
11, 110, 155, 90.000000, 0.034436,  0, 1 
11, 111, 155, 90.000000, 0.036979,  0, 1 
11, 112, 155, 90.000000, 0.038305,  0, 1 
11, 113, 155, 90.000000, 0.040141,  0, 1 
11, 165, 155, -90.000000, 0.329444,  1, 1 
11, 166, 155, -90.000000, 0.336150,  1, 1 
11, 167, 155, -90.000000, 0.336693,  1, 1 
11, 168, 155, -90.000000, 0.336927,  1, 1 
11, 169, 155, -90.000000, 0.330177,  1, 1 
11, 170, 155, -90.000000, 0.314724,  1, 1 
11, 171, 155, -90.000000, 0.298041,  1, 1 
11, 172, 155, -90.000000, 0.287341,  1, 1 
11, 173, 155, -90.000000, 0.280837,  1, 1 
11, 174, 155, -90.000000, 0.277038,  1, 1 
11, 175, 155, -90.000000, 0.271030,  1, 1 
11, 176, 155, -90.000000, 0.259052,  1, 1 
11, 177, 155, -90.000000, 0.249149,  1, 1 
11, 178, 155, -90.000000, 0.241713,  1, 1 
11, 179, 155, -90.000000, 0.237853,  1, 1 
11, 180, 155, -90.000000, 0.240500,  1, 1 
11, 181, 155, -90.000000, 0.242864,  1, 1 
11, 107, 156, 90.000000, 0.031163,  0, 1 
11, 108, 156, 90.000000, 0.033148,  0, 1 
11, 109, 156, 90.000000, 0.031395,  0, 1 
11, 110, 156, 90.000000, 0.029186,  0, 1 
11, 111, 156, 90.000000, 0.029811,  0, 1 
11, 164, 156, -90.000000, 0.301261,  1, 1 
11, 165, 156, -90.000000, 0.330901,  1, 1 
11, 166, 156, -90.000000, 0.338468,  1, 1 
11, 167, 156, -90.000000, 0.342899,  1, 1 
11, 168, 156, -90.000000, 0.354138,  1, 1 
11, 169, 156, -90.000000, 0.358497,  1, 1 
11, 170, 156, -90.000000, 0.350423,  1, 1 
11, 171, 156, -90.000000, 0.335988,  1, 1 
11, 172, 156, -90.000000, 0.323588,  1, 1 
11, 173, 156, -90.000000, 0.313442,  1, 1 
11, 174, 156, -90.000000, 0.307018,  1, 1 
11, 175, 156, -90.000000, 0.292329,  1, 1 
11, 176, 156, -90.000000, 0.271134,  1, 1 
11, 177, 156, -90.000000, 0.255099,  1, 1 
11, 178, 156, -90.000000, 0.249247,  1, 1 
11, 179, 156, -90.000000, 0.249292,  1, 1 
11, 180, 156, -90.000000, 0.253764,  1, 1 
11, 181, 156, -90.000000, 0.255668,  1, 1 
11, 162, 157, -90.000000, 0.229533,  1, 1 
11, 163, 157, -90.000000, 0.252917,  1, 1 
11, 164, 157, -90.000000, 0.292431,  1, 1 
11, 165, 157, -90.000000, 0.318082,  1, 1 
11, 166, 157, -90.000000, 0.328039,  1, 1 
11, 167, 157, -90.000000, 0.333265,  1, 1 
11, 168, 157, -90.000000, 0.344164,  1, 1 
11, 169, 157, -90.000000, 0.342527,  1, 1 
11, 170, 157, -90.000000, 0.327447,  1, 1 
11, 171, 157, -90.000000, 0.306356,  1, 1 
11, 172, 157, -90.000000, 0.289279,  1, 1 
11, 173, 157, -90.000000, 0.278016,  1, 1 
11, 174, 157, -90.000000, 0.279104,  1, 1 
11, 158, 158, -90.000000, 0.222981,  1, 1 
11, 159, 158, -90.000000, 0.220112,  1, 1 
11, 160, 158, -90.000000, 0.220334,  1, 1 
11, 161, 158, -90.000000, 0.222661,  1, 1 
11, 162, 158, -90.000000, 0.230065,  1, 1 
11, 163, 158, -90.000000, 0.252183,  1, 1 
11, 164, 158, -90.000000, 0.288559,  1, 1 
11, 165, 158, -90.000000, 0.308867,  1, 1 
11, 166, 158, -90.000000, 0.315926,  1, 1 
11, 167, 158, -90.000000, 0.320245,  1, 1 
11, 168, 158, -90.000000, 0.328774,  1, 1 
11, 169, 158, -90.000000, 0.327896,  1, 1 
11, 170, 158, -90.000000, 0.323001,  1, 1 
11, 171, 158, -90.000000, 0.323324,  1, 1 
11, 128, 159, -90.000000, 0.278618,  1, 1 
11, 129, 159, -90.000000, 0.283320,  1, 1 
11, 130, 159, -90.000000, 0.293024,  1, 1 
11, 131, 159, -90.000000, 0.301982,  1, 1 
11, 153, 159, -90.000000, 0.194166,  1, 1 
11, 154, 159, -90.000000, 0.196387,  1, 1 
11, 155, 159, -90.000000, 0.199799,  1, 1 
11, 156, 159, -90.000000, 0.213236,  1, 1 
11, 157, 159, -90.000000, 0.222132,  1, 1 
11, 158, 159, -90.000000, 0.224310,  1, 1 
11, 159, 159, -90.000000, 0.221809,  1, 1 
11, 160, 159, -90.000000, 0.222242,  1, 1 
11, 161, 159, -90.000000, 0.224029,  1, 1 
11, 162, 159, -90.000000, 0.231882,  1, 1 
11, 163, 159, -90.000000, 0.257311,  1, 1 
11, 164, 159, -90.000000, 0.302903,  1, 1 
11, 165, 159, -90.000000, 0.333465,  1, 1 
11, 166, 159, -90.000000, 0.353284,  1, 1 
11, 167, 159, -90.000000, 0.379820,  1, 1 
11, 168, 159, -90.000000, 0.423654,  1, 1 
11, 169, 159, -90.000000, 0.466576,  1, 1 
11, 127, 160, -90.000000, 0.282778,  1, 1 
11, 128, 160, -90.000000, 0.286932,  1, 1 
11, 129, 160, -90.000000, 0.291763,  1, 1 
11, 130, 160, -90.000000, 0.301478,  1, 1 
11, 131, 160, -90.000000, 0.309167,  1, 1 
11, 132, 160, -90.000000, 0.315231,  1, 1 
11, 151, 160, -90.000000, 0.185216,  1, 1 
11, 152, 160, -90.000000, 0.191217,  1, 1 
11, 153, 160, -90.000000, 0.194235,  1, 1 
11, 154, 160, -90.000000, 0.196543,  1, 1 
11, 155, 160, -90.000000, 0.200512,  1, 1 
11, 156, 160, -90.000000, 0.213080,  1, 1 
11, 157, 160, -90.000000, 0.221689,  1, 1 
11, 158, 160, -90.000000, 0.223962,  1, 1 
11, 159, 160, -90.000000, 0.221806,  1, 1 
11, 160, 160, -90.000000, 0.223049,  1, 1 
11, 161, 160, -90.000000, 0.225212,  1, 1 
11, 162, 160, -90.000000, 0.232200,  1, 1 
11, 163, 160, -90.000000, 0.256022,  1, 1 
11, 164, 160, -90.000000, 0.300703,  1, 1 
11, 165, 160, -90.000000, 0.334104,  1, 1 
11, 166, 160, -90.000000, 0.357859,  1, 1 
11, 167, 160, -90.000000, 0.390013,  1, 1 
11, 168, 160, -90.000000, 0.445061,  1, 1 
11, 126, 161, -90.000000, 0.278737,  1, 1 
11, 127, 161, -90.000000, 0.285308,  1, 1 
11, 128, 161, -90.000000, 0.288929,  1, 1 
11, 129, 161, -90.000000, 0.293308,  1, 1 
11, 130, 161, -90.000000, 0.302562,  1, 1 
11, 131, 161, -90.000000, 0.309903,  1, 1 
11, 132, 161, -90.000000, 0.316480,  1, 1 
11, 133, 161, -90.000000, 0.317414,  1, 1 
11, 134, 161, -90.000000, 0.298699,  1, 1 
11, 148, 161, -90.000000, 0.187809,  1, 1 
11, 149, 161, -90.000000, 0.188105,  1, 1 
11, 150, 161, -90.000000, 0.184151,  1, 1 
11, 151, 161, -90.000000, 0.180737,  1, 1 
11, 152, 161, -90.000000, 0.186327,  1, 1 
11, 153, 161, -90.000000, 0.188956,  1, 1 
11, 154, 161, -90.000000, 0.190925,  1, 1 
11, 155, 161, -90.000000, 0.195662,  1, 1 
11, 156, 161, -90.000000, 0.207992,  1, 1 
11, 157, 161, -90.000000, 0.216286,  1, 1 
11, 158, 161, -90.000000, 0.218230,  1, 1 
11, 159, 161, -90.000000, 0.215944,  1, 1 
11, 160, 161, -90.000000, 0.218211,  1, 1 
11, 161, 161, -90.000000, 0.223839,  1, 1 
11, 162, 161, -90.000000, 0.232063,  1, 1 
11, 163, 161, -90.000000, 0.250585,  1, 1 
11, 164, 161, -90.000000, 0.287192,  1, 1 
11, 165, 161, -90.000000, 0.313096,  1, 1 
11, 166, 161, -90.000000, 0.329807,  1, 1 
11, 167, 161, -90.000000, 0.354382,  1, 1 
11, 110, 162, -90.000000, 0.148987,  1, 1 
11, 111, 162, -90.000000, 0.149746,  1, 1 
11, 112, 162, -90.000000, 0.149680,  1, 1 
11, 113, 162, -90.000000, 0.150595,  1, 1 
11, 114, 162, -90.000000, 0.152747,  1, 1 
11, 115, 162, -90.000000, 0.155377,  1, 1 
11, 116, 162, -90.000000, 0.156447,  1, 1 
11, 124, 162, -90.000000, 0.258819,  1, 1 
11, 125, 162, -90.000000, 0.271451,  1, 1 
11, 126, 162, -90.000000, 0.278787,  1, 1 
11, 127, 162, -90.000000, 0.285156,  1, 1 
11, 128, 162, -90.000000, 0.288576,  1, 1 
11, 129, 162, -90.000000, 0.292782,  1, 1 
11, 130, 162, -90.000000, 0.301834,  1, 1 
11, 131, 162, -90.000000, 0.308853,  1, 1 
11, 132, 162, -90.000000, 0.315390,  1, 1 
11, 133, 162, -90.000000, 0.319633,  1, 1 
11, 134, 162, -90.000000, 0.307335,  1, 1 
11, 135, 162, -90.000000, 0.295105,  1, 1 
11, 145, 162, -90.000000, 0.187992,  1, 1 
11, 146, 162, -90.000000, 0.184279,  1, 1 
11, 147, 162, -90.000000, 0.184680,  1, 1 
11, 148, 162, -90.000000, 0.185184,  1, 1 
11, 149, 162, -90.000000, 0.185616,  1, 1 
11, 150, 162, -90.000000, 0.181566,  1, 1 
11, 151, 162, -90.000000, 0.178159,  1, 1 
11, 152, 162, -90.000000, 0.183304,  1, 1 
11, 153, 162, -90.000000, 0.185533,  1, 1 
11, 154, 162, -90.000000, 0.187397,  1, 1 
11, 155, 162, -90.000000, 0.192564,  1, 1 
11, 156, 162, -90.000000, 0.204499,  1, 1 
11, 157, 162, -90.000000, 0.212185,  1, 1 
11, 158, 162, -90.000000, 0.213852,  1, 1 
11, 159, 162, -90.000000, 0.211655,  1, 1 
11, 160, 162, -90.000000, 0.214921,  1, 1 
11, 161, 162, -90.000000, 0.222032,  1, 1 
11, 162, 162, -90.000000, 0.228123,  1, 1 
11, 163, 162, -90.000000, 0.240569,  1, 1 
11, 164, 162, -90.000000, 0.268011,  1, 1 
11, 165, 162, -90.000000, 0.286425,  1, 1 
11, 166, 162, -90.000000, 0.296647,  1, 1 
11, 167, 162, -90.000000, 0.313558,  1, 1 
11, 109, 163, -90.000000, 0.176769,  1, 1 
11, 110, 163, -90.000000, 0.182070,  1, 1 
11, 111, 163, -90.000000, 0.181083,  1, 1 
11, 112, 163, -90.000000, 0.179382,  1, 1 
11, 113, 163, -90.000000, 0.177766,  1, 1 
11, 114, 163, -90.000000, 0.176974,  1, 1 
11, 115, 163, -90.000000, 0.175803,  1, 1 
11, 116, 163, -90.000000, 0.173637,  1, 1 
11, 117, 163, -90.000000, 0.171570,  1, 1 
11, 123, 163, -90.000000, 0.237449,  1, 1 
11, 124, 163, -90.000000, 0.259693,  1, 1 
11, 125, 163, -90.000000, 0.271890,  1, 1 
11, 126, 163, -90.000000, 0.278642,  1, 1 
11, 127, 163, -90.000000, 0.284343,  1, 1 
11, 128, 163, -90.000000, 0.287196,  1, 1 
11, 129, 163, -90.000000, 0.290904,  1, 1 
11, 130, 163, -90.000000, 0.299206,  1, 1 
11, 131, 163, -90.000000, 0.305437,  1, 1 
11, 132, 163, -90.000000, 0.310746,  1, 1 
11, 133, 163, -90.000000, 0.315365,  1, 1 
11, 134, 163, -90.000000, 0.306471,  1, 1 
11, 135, 163, -90.000000, 0.295672,  1, 1 
11, 136, 163, -90.000000, 0.276987,  1, 1 
11, 137, 163, -90.000000, 0.257428,  1, 1 
11, 138, 163, -90.000000, 0.242564,  1, 1 
11, 139, 163, -90.000000, 0.233037,  1, 1 
11, 140, 163, -90.000000, 0.223689,  1, 1 
11, 141, 163, -90.000000, 0.215595,  1, 1 
11, 142, 163, -90.000000, 0.209583,  1, 1 
11, 143, 163, -90.000000, 0.203266,  1, 1 
11, 144, 163, -90.000000, 0.197226,  1, 1 
11, 145, 163, -90.000000, 0.189506,  1, 1 
11, 146, 163, -90.000000, 0.184504,  1, 1 
11, 147, 163, -90.000000, 0.184403,  1, 1 
11, 148, 163, -90.000000, 0.184816,  1, 1 
11, 149, 163, -90.000000, 0.185816,  1, 1 
11, 150, 163, -90.000000, 0.182297,  1, 1 
11, 151, 163, -90.000000, 0.179405,  1, 1 
11, 152, 163, -90.000000, 0.184865,  1, 1 
11, 153, 163, -90.000000, 0.187649,  1, 1 
11, 154, 163, -90.000000, 0.190340,  1, 1 
11, 155, 163, -90.000000, 0.196704,  1, 1 
11, 156, 163, -90.000000, 0.208691,  1, 1 
11, 157, 163, -90.000000, 0.215926,  1, 1 
11, 158, 163, -90.000000, 0.217756,  1, 1 
11, 159, 163, -90.000000, 0.216205,  1, 1 
11, 160, 163, -90.000000, 0.219587,  1, 1 
11, 161, 163, -90.000000, 0.225971,  1, 1 
11, 162, 163, -90.000000, 0.230302,  1, 1 
11, 163, 163, -90.000000, 0.239744,  1, 1 
11, 164, 163, -90.000000, 0.266695,  1, 1 
11, 165, 163, -90.000000, 0.287557,  1, 1 
11, 166, 163, -90.000000, 0.294957,  1, 1 
11, 167, 163, -90.000000, 0.305893,  1, 1 
11, 109, 164, -90.000000, 0.192382,  1, 1 
11, 110, 164, -90.000000, 0.196050,  1, 1 
11, 111, 164, -90.000000, 0.194344,  1, 1 
11, 112, 164, -90.000000, 0.193076,  1, 1 
11, 113, 164, -90.000000, 0.192017,  1, 1 
11, 114, 164, -90.000000, 0.190066,  1, 1 
11, 115, 164, -90.000000, 0.186540,  1, 1 
11, 116, 164, -90.000000, 0.180016,  1, 1 
11, 117, 164, -90.000000, 0.173126,  1, 1 
11, 118, 164, -90.000000, 0.177569,  1, 1 
11, 119, 164, -90.000000, 0.180244,  1, 1 
11, 120, 164, -90.000000, 0.192665,  1, 1 
11, 121, 164, -90.000000, 0.193102,  1, 1 
11, 122, 164, -90.000000, 0.179754,  1, 1 
11, 123, 164, -90.000000, 0.226516,  1, 1 
11, 124, 164, -90.000000, 0.257466,  1, 1 
11, 125, 164, -90.000000, 0.271343,  1, 1 
11, 126, 164, -90.000000, 0.278333,  1, 1 
11, 127, 164, -90.000000, 0.283883,  1, 1 
11, 128, 164, -90.000000, 0.286560,  1, 1 
